# Energy   totalEps2   xEps2   yEps2   zEps2
  0.1154000E+02  0.1707282E+01  0.1670992E+01  0.1889026E+01  0.1561829E+01
  0.1155000E+02  0.1709001E+01  0.1671827E+01  0.1890615E+01  0.1564560E+01
  0.1156000E+02  0.1710481E+01  0.1672078E+01  0.1892416E+01  0.1566948E+01
  0.1157000E+02  0.1711737E+01  0.1671818E+01  0.1894430E+01  0.1568962E+01
  0.1158000E+02  0.1712797E+01  0.1671150E+01  0.1896660E+01  0.1570581E+01
  0.1159000E+02  0.1713697E+01  0.1670195E+01  0.1899104E+01  0.1571793E+01
  0.1160000E+02  0.1714477E+01  0.1669086E+01  0.1901756E+01  0.1572589E+01
  0.1161000E+02  0.1715174E+01  0.1667952E+01  0.1904602E+01  0.1572968E+01
  0.1162000E+02  0.1715821E+01  0.1666910E+01  0.1907619E+01  0.1572933E+01
  0.1163000E+02  0.1716440E+01  0.1666056E+01  0.1910775E+01  0.1572489E+01
  0.1164000E+02  0.1717044E+01  0.1665461E+01  0.1914023E+01  0.1571649E+01
  0.1165000E+02  0.1717633E+01  0.1665169E+01  0.1917301E+01  0.1570431E+01
  0.1166000E+02  0.1718196E+01  0.1665196E+01  0.1920535E+01  0.1568858E+01
  0.1167000E+02  0.1718712E+01  0.1665536E+01  0.1923636E+01  0.1566964E+01
  0.1168000E+02  0.1719153E+01  0.1666160E+01  0.1926506E+01  0.1564793E+01
  0.1169000E+02  0.1719488E+01  0.1667025E+01  0.1929041E+01  0.1562397E+01
  0.1170000E+02  0.1719684E+01  0.1668080E+01  0.1931137E+01  0.1559835E+01
  0.1171000E+02  0.1719712E+01  0.1669265E+01  0.1932694E+01  0.1557178E+01
  0.1172000E+02  0.1719549E+01  0.1670520E+01  0.1933628E+01  0.1554499E+01
  0.1173000E+02  0.1719179E+01  0.1671790E+01  0.1933872E+01  0.1551875E+01
  0.1174000E+02  0.1718597E+01  0.1673021E+01  0.1933388E+01  0.1549382E+01
  0.1175000E+02  0.1717811E+01  0.1674169E+01  0.1932171E+01  0.1547093E+01
  0.1176000E+02  0.1716841E+01  0.1675202E+01  0.1930248E+01  0.1545072E+01
  0.1177000E+02  0.1715718E+01  0.1676097E+01  0.1927685E+01  0.1543371E+01
  0.1178000E+02  0.1714485E+01  0.1676845E+01  0.1924581E+01  0.1542028E+01
  0.1179000E+02  0.1713194E+01  0.1677454E+01  0.1921062E+01  0.1541065E+01
  0.1180000E+02  0.1711901E+01  0.1677944E+01  0.1917276E+01  0.1540485E+01
  0.1181000E+02  0.1710666E+01  0.1678347E+01  0.1913379E+01  0.1540272E+01
  0.1182000E+02  0.1709544E+01  0.1678706E+01  0.1909529E+01  0.1540396E+01
  0.1183000E+02  0.1708581E+01  0.1679069E+01  0.1905866E+01  0.1540809E+01
  0.1184000E+02  0.1707814E+01  0.1679483E+01  0.1902508E+01  0.1541450E+01
  0.1185000E+02  0.1707261E+01  0.1679991E+01  0.1899539E+01  0.1542252E+01
  0.1186000E+02  0.1706922E+01  0.1680624E+01  0.1897005E+01  0.1543137E+01
  0.1187000E+02  0.1706778E+01  0.1681398E+01  0.1894910E+01  0.1544026E+01
  0.1188000E+02  0.1706791E+01  0.1682313E+01  0.1893221E+01  0.1544839E+01
  0.1189000E+02  0.1706908E+01  0.1683352E+01  0.1891874E+01  0.1545497E+01
  0.1190000E+02  0.1707064E+01  0.1684485E+01  0.1890781E+01  0.1545925E+01
  0.1191000E+02  0.1707188E+01  0.1685669E+01  0.1889841E+01  0.1546053E+01
  0.1192000E+02  0.1707210E+01  0.1686858E+01  0.1888953E+01  0.1545819E+01
  0.1193000E+02  0.1707066E+01  0.1688001E+01  0.1888026E+01  0.1545169E+01
  0.1194000E+02  0.1706702E+01  0.1689053E+01  0.1886988E+01  0.1544064E+01
  0.1195000E+02  0.1706079E+01  0.1689973E+01  0.1885788E+01  0.1542478E+01
  0.1196000E+02  0.1705177E+01  0.1690726E+01  0.1884405E+01  0.1540400E+01
  0.1197000E+02  0.1703990E+01  0.1691285E+01  0.1882842E+01  0.1537843E+01
  0.1198000E+02  0.1702531E+01  0.1691628E+01  0.1881127E+01  0.1534837E+01
  0.1199000E+02  0.1700826E+01  0.1691738E+01  0.1879303E+01  0.1531436E+01
  0.1200000E+02  0.1698913E+01  0.1691603E+01  0.1877424E+01  0.1527713E+01
  0.1201000E+02  0.1696840E+01  0.1691214E+01  0.1875547E+01  0.1523761E+01
  0.1202000E+02  0.1694659E+01  0.1690568E+01  0.1873723E+01  0.1519685E+01
  0.1203000E+02  0.1692423E+01  0.1689673E+01  0.1871997E+01  0.1515599E+01
  0.1204000E+02  0.1690187E+01  0.1688548E+01  0.1870399E+01  0.1511614E+01
  0.1205000E+02  0.1688001E+01  0.1687224E+01  0.1868944E+01  0.1507835E+01
  0.1206000E+02  0.1685910E+01  0.1685751E+01  0.1867633E+01  0.1504347E+01
  0.1207000E+02  0.1683954E+01  0.1684193E+01  0.1866454E+01  0.1501215E+01
  0.1208000E+02  0.1682162E+01  0.1682628E+01  0.1865388E+01  0.1498470E+01
  0.1209000E+02  0.1680555E+01  0.1681143E+01  0.1864408E+01  0.1496114E+01
  0.1210000E+02  0.1679144E+01  0.1679825E+01  0.1863489E+01  0.1494117E+01
  0.1211000E+02  0.1677930E+01  0.1678758E+01  0.1862610E+01  0.1492422E+01
  0.1212000E+02  0.1676906E+01  0.1678006E+01  0.1861757E+01  0.1490953E+01
  0.1213000E+02  0.1676057E+01  0.1677617E+01  0.1860929E+01  0.1489625E+01
  0.1214000E+02  0.1675362E+01  0.1677606E+01  0.1860131E+01  0.1488350E+01
  0.1215000E+02  0.1674799E+01  0.1677961E+01  0.1859381E+01  0.1487054E+01
  0.1216000E+02  0.1674341E+01  0.1678638E+01  0.1858705E+01  0.1485680E+01
  0.1217000E+02  0.1673963E+01  0.1679563E+01  0.1858129E+01  0.1484195E+01
  0.1218000E+02  0.1673639E+01  0.1680644E+01  0.1857681E+01  0.1482592E+01
  0.1219000E+02  0.1673346E+01  0.1681772E+01  0.1857378E+01  0.1480889E+01
  0.1220000E+02  0.1673060E+01  0.1682832E+01  0.1857225E+01  0.1479122E+01
  0.1221000E+02  0.1672754E+01  0.1683710E+01  0.1857210E+01  0.1477341E+01
  0.1222000E+02  0.1672400E+01  0.1684304E+01  0.1857300E+01  0.1475597E+01
  0.1223000E+02  0.1671969E+01  0.1684529E+01  0.1857442E+01  0.1473938E+01
  0.1224000E+02  0.1671427E+01  0.1684321E+01  0.1857563E+01  0.1472398E+01
  0.1225000E+02  0.1670739E+01  0.1683643E+01  0.1857576E+01  0.1470997E+01
  0.1226000E+02  0.1669869E+01  0.1682486E+01  0.1857388E+01  0.1469734E+01
  0.1227000E+02  0.1668789E+01  0.1680870E+01  0.1856903E+01  0.1468595E+01
  0.1228000E+02  0.1667477E+01  0.1678843E+01  0.1856037E+01  0.1467551E+01
  0.1229000E+02  0.1665923E+01  0.1676479E+01  0.1854723E+01  0.1466567E+01
  0.1230000E+02  0.1664133E+01  0.1673872E+01  0.1852918E+01  0.1465607E+01
  0.1231000E+02  0.1662127E+01  0.1671133E+01  0.1850609E+01  0.1464640E+01
  0.1232000E+02  0.1659944E+01  0.1668381E+01  0.1847811E+01  0.1463640E+01
  0.1233000E+02  0.1657632E+01  0.1665732E+01  0.1844570E+01  0.1462594E+01
  0.1234000E+02  0.1655250E+01  0.1663296E+01  0.1840958E+01  0.1461496E+01
  0.1235000E+02  0.1652857E+01  0.1661163E+01  0.1837062E+01  0.1460346E+01
  0.1236000E+02  0.1650511E+01  0.1659400E+01  0.1832984E+01  0.1459150E+01
  0.1237000E+02  0.1648261E+01  0.1658041E+01  0.1828829E+01  0.1457913E+01
  0.1238000E+02  0.1646144E+01  0.1657089E+01  0.1824703E+01  0.1456640E+01
  0.1239000E+02  0.1644187E+01  0.1656517E+01  0.1820707E+01  0.1455335E+01
  0.1240000E+02  0.1642402E+01  0.1656271E+01  0.1816936E+01  0.1454000E+01
  0.1241000E+02  0.1640797E+01  0.1656273E+01  0.1813477E+01  0.1452640E+01
  0.1242000E+02  0.1639370E+01  0.1656439E+01  0.1810410E+01  0.1451261E+01
  0.1243000E+02  0.1638119E+01  0.1656675E+01  0.1807807E+01  0.1449877E+01
  0.1244000E+02  0.1637043E+01  0.1656894E+01  0.1805729E+01  0.1448506E+01
  0.1245000E+02  0.1636139E+01  0.1657014E+01  0.1804229E+01  0.1447173E+01
  0.1246000E+02  0.1635404E+01  0.1656966E+01  0.1803339E+01  0.1445907E+01
  0.1247000E+02  0.1634834E+01  0.1656692E+01  0.1803074E+01  0.1444736E+01
  0.1248000E+02  0.1634415E+01  0.1656144E+01  0.1803418E+01  0.1443682E+01
  0.1249000E+02  0.1634122E+01  0.1655279E+01  0.1804329E+01  0.1442758E+01
  0.1250000E+02  0.1633919E+01  0.1654062E+01  0.1805730E+01  0.1441964E+01
  0.1251000E+02  0.1633752E+01  0.1652458E+01  0.1807514E+01  0.1441283E+01
  0.1252000E+02  0.1633554E+01  0.1650438E+01  0.1809548E+01  0.1440677E+01
  0.1253000E+02  0.1633251E+01  0.1647975E+01  0.1811682E+01  0.1440097E+01
  0.1254000E+02  0.1632762E+01  0.1645052E+01  0.1813759E+01  0.1439476E+01
  0.1255000E+02  0.1632009E+01  0.1641664E+01  0.1815624E+01  0.1438738E+01
  0.1256000E+02  0.1630923E+01  0.1637824E+01  0.1817142E+01  0.1437804E+01
  0.1257000E+02  0.1629454E+01  0.1633570E+01  0.1818198E+01  0.1436595E+01
  0.1258000E+02  0.1627572E+01  0.1628962E+01  0.1818714E+01  0.1435040E+01
  0.1259000E+02  0.1625272E+01  0.1624090E+01  0.1818645E+01  0.1433082E+01
  0.1260000E+02  0.1622575E+01  0.1619062E+01  0.1817984E+01  0.1430680E+01
  0.1261000E+02  0.1619527E+01  0.1614009E+01  0.1816755E+01  0.1427816E+01
  0.1262000E+02  0.1616194E+01  0.1609068E+01  0.1815014E+01  0.1424498E+01
  0.1263000E+02  0.1612658E+01  0.1604378E+01  0.1812836E+01  0.1420760E+01
  0.1264000E+02  0.1609014E+01  0.1600067E+01  0.1810314E+01  0.1416660E+01
  0.1265000E+02  0.1605358E+01  0.1596243E+01  0.1807547E+01  0.1412284E+01
  0.1266000E+02  0.1601787E+01  0.1592985E+01  0.1804641E+01  0.1407736E+01
  0.1267000E+02  0.1598391E+01  0.1590336E+01  0.1801700E+01  0.1403136E+01
  0.1268000E+02  0.1595247E+01  0.1588304E+01  0.1798824E+01  0.1398613E+01
  0.1269000E+02  0.1592420E+01  0.1586856E+01  0.1796104E+01  0.1394300E+01
  0.1270000E+02  0.1589958E+01  0.1585928E+01  0.1793626E+01  0.1390321E+01
  0.1271000E+02  0.1587894E+01  0.1585428E+01  0.1791461E+01  0.1386792E+01
  0.1272000E+02  0.1586243E+01  0.1585250E+01  0.1789669E+01  0.1383809E+01
  0.1273000E+02  0.1585008E+01  0.1585281E+01  0.1788293E+01  0.1381450E+01
  0.1274000E+02  0.1584180E+01  0.1585416E+01  0.1787362E+01  0.1379762E+01
  0.1275000E+02  0.1583741E+01  0.1585566E+01  0.1786885E+01  0.1378771E+01
  0.1276000E+02  0.1583662E+01  0.1585665E+01  0.1786851E+01  0.1378471E+01
  0.1277000E+02  0.1583913E+01  0.1585678E+01  0.1787232E+01  0.1378830E+01
  0.1278000E+02  0.1584455E+01  0.1585596E+01  0.1787980E+01  0.1379787E+01
  0.1279000E+02  0.1585242E+01  0.1585439E+01  0.1789029E+01  0.1381259E+01
  0.1280000E+02  0.1586226E+01  0.1585243E+01  0.1790298E+01  0.1383136E+01
  0.1281000E+02  0.1587347E+01  0.1585055E+01  0.1791690E+01  0.1385294E+01
  0.1282000E+02  0.1588539E+01  0.1584921E+01  0.1793102E+01  0.1387594E+01
  0.1283000E+02  0.1589729E+01  0.1584876E+01  0.1794419E+01  0.1389891E+01
  0.1284000E+02  0.1590837E+01  0.1584940E+01  0.1795529E+01  0.1392043E+01
  0.1285000E+02  0.1591781E+01  0.1585107E+01  0.1796320E+01  0.1393917E+01
  0.1286000E+02  0.1592480E+01  0.1585351E+01  0.1796688E+01  0.1395401E+01
  0.1287000E+02  0.1592858E+01  0.1585623E+01  0.1796543E+01  0.1396408E+01
  0.1288000E+02  0.1592852E+01  0.1585858E+01  0.1795816E+01  0.1396884E+01
  0.1289000E+02  0.1592416E+01  0.1585985E+01  0.1794458E+01  0.1396805E+01
  0.1290000E+02  0.1591523E+01  0.1585932E+01  0.1792451E+01  0.1396187E+01
  0.1291000E+02  0.1590173E+01  0.1585638E+01  0.1789808E+01  0.1395071E+01
  0.1292000E+02  0.1588385E+01  0.1585059E+01  0.1786571E+01  0.1393526E+01
  0.1293000E+02  0.1586207E+01  0.1584169E+01  0.1782815E+01  0.1391638E+01
  0.1294000E+02  0.1583702E+01  0.1582966E+01  0.1778638E+01  0.1389501E+01
  0.1295000E+02  0.1580950E+01  0.1581473E+01  0.1774163E+01  0.1387214E+01
  0.1296000E+02  0.1578040E+01  0.1579727E+01  0.1769525E+01  0.1384869E+01
  0.1297000E+02  0.1575066E+01  0.1577781E+01  0.1764865E+01  0.1382553E+01
  0.1298000E+02  0.1572121E+01  0.1575697E+01  0.1760325E+01  0.1380340E+01
  0.1299000E+02  0.1569291E+01  0.1573540E+01  0.1756036E+01  0.1378296E+01
  0.1300000E+02  0.1566652E+01  0.1571370E+01  0.1752112E+01  0.1376473E+01
  0.1301000E+02  0.1564270E+01  0.1569246E+01  0.1748649E+01  0.1374917E+01
  0.1302000E+02  0.1562197E+01  0.1567216E+01  0.1745716E+01  0.1373661E+01
  0.1303000E+02  0.1560470E+01  0.1565321E+01  0.1743358E+01  0.1372732E+01
  0.1304000E+02  0.1559112E+01  0.1563595E+01  0.1741596E+01  0.1372145E+01
  0.1305000E+02  0.1558132E+01  0.1562064E+01  0.1740426E+01  0.1371905E+01
  0.1306000E+02  0.1557525E+01  0.1560744E+01  0.1739824E+01  0.1372007E+01
  0.1307000E+02  0.1557274E+01  0.1559646E+01  0.1739745E+01  0.1372430E+01
  0.1308000E+02  0.1557348E+01  0.1558771E+01  0.1740131E+01  0.1373142E+01
  0.1309000E+02  0.1557708E+01  0.1558110E+01  0.1740910E+01  0.1374102E+01
  0.1310000E+02  0.1558300E+01  0.1557639E+01  0.1742001E+01  0.1375260E+01
  0.1311000E+02  0.1559065E+01  0.1557319E+01  0.1743315E+01  0.1376560E+01
  0.1312000E+02  0.1559935E+01  0.1557093E+01  0.1744763E+01  0.1377949E+01
  0.1313000E+02  0.1560838E+01  0.1556889E+01  0.1746253E+01  0.1379374E+01
  0.1314000E+02  0.1561702E+01  0.1556618E+01  0.1747698E+01  0.1380790E+01
  0.1315000E+02  0.1562455E+01  0.1556185E+01  0.1749019E+01  0.1382163E+01
  0.1316000E+02  0.1563033E+01  0.1555491E+01  0.1750146E+01  0.1383463E+01
  0.1317000E+02  0.1563379E+01  0.1554447E+01  0.1751021E+01  0.1384670E+01
  0.1318000E+02  0.1563450E+01  0.1552981E+01  0.1751599E+01  0.1385769E+01
  0.1319000E+02  0.1563215E+01  0.1551052E+01  0.1751846E+01  0.1386747E+01
  0.1320000E+02  0.1562661E+01  0.1548654E+01  0.1751740E+01  0.1387590E+01
  0.1321000E+02  0.1561790E+01  0.1545822E+01  0.1751265E+01  0.1388283E+01
  0.1322000E+02  0.1560617E+01  0.1542635E+01  0.1750413E+01  0.1388805E+01
  0.1323000E+02  0.1559173E+01  0.1539211E+01  0.1749177E+01  0.1389132E+01
  0.1324000E+02  0.1557497E+01  0.1535698E+01  0.1747554E+01  0.1389238E+01
  0.1325000E+02  0.1555637E+01  0.1532268E+01  0.1745544E+01  0.1389098E+01
  0.1326000E+02  0.1553646E+01  0.1529096E+01  0.1743152E+01  0.1388690E+01
  0.1327000E+02  0.1551581E+01  0.1526350E+01  0.1740394E+01  0.1387998E+01
  0.1328000E+02  0.1549496E+01  0.1524175E+01  0.1737296E+01  0.1387015E+01
  0.1329000E+02  0.1547444E+01  0.1522682E+01  0.1733903E+01  0.1385747E+01
  0.1330000E+02  0.1545473E+01  0.1521937E+01  0.1730276E+01  0.1384207E+01
  0.1331000E+02  0.1543627E+01  0.1521959E+01  0.1726497E+01  0.1382424E+01
  0.1332000E+02  0.1541938E+01  0.1522720E+01  0.1722663E+01  0.1380432E+01
  0.1333000E+02  0.1540433E+01  0.1524145E+01  0.1718881E+01  0.1378275E+01
  0.1334000E+02  0.1539126E+01  0.1526125E+01  0.1715257E+01  0.1375997E+01
  0.1335000E+02  0.1538020E+01  0.1528522E+01  0.1711892E+01  0.1373645E+01
  0.1336000E+02  0.1537105E+01  0.1531183E+01  0.1708868E+01  0.1371264E+01
  0.1337000E+02  0.1536361E+01  0.1533951E+01  0.1706238E+01  0.1368893E+01
  0.1338000E+02  0.1535754E+01  0.1536675E+01  0.1704022E+01  0.1366565E+01
  0.1339000E+02  0.1535243E+01  0.1539220E+01  0.1702201E+01  0.1364307E+01
  0.1340000E+02  0.1534776E+01  0.1541472E+01  0.1700722E+01  0.1362136E+01
  0.1341000E+02  0.1534300E+01  0.1543341E+01  0.1699495E+01  0.1360064E+01
  0.1342000E+02  0.1533758E+01  0.1544769E+01  0.1698409E+01  0.1358095E+01
  0.1343000E+02  0.1533097E+01  0.1545723E+01  0.1697340E+01  0.1356229E+01
  0.1344000E+02  0.1532273E+01  0.1546195E+01  0.1696161E+01  0.1354464E+01
  0.1345000E+02  0.1531253E+01  0.1546202E+01  0.1694760E+01  0.1352797E+01
  0.1346000E+02  0.1530018E+01  0.1545779E+01  0.1693050E+01  0.1351224E+01
  0.1347000E+02  0.1528568E+01  0.1544976E+01  0.1690978E+01  0.1349749E+01
  0.1348000E+02  0.1526922E+01  0.1543852E+01  0.1688533E+01  0.1348381E+01
  0.1349000E+02  0.1525118E+01  0.1542470E+01  0.1685747E+01  0.1347137E+01
  0.1350000E+02  0.1523210E+01  0.1540895E+01  0.1682695E+01  0.1346040E+01
  0.1351000E+02  0.1521267E+01  0.1539189E+01  0.1679488E+01  0.1345125E+01
  0.1352000E+02  0.1519363E+01  0.1537403E+01  0.1676259E+01  0.1344428E+01
  0.1353000E+02  0.1517578E+01  0.1535582E+01  0.1673158E+01  0.1343992E+01
  0.1354000E+02  0.1515984E+01  0.1533760E+01  0.1670333E+01  0.1343857E+01
  0.1355000E+02  0.1514645E+01  0.1531959E+01  0.1667917E+01  0.1344058E+01
  0.1356000E+02  0.1513610E+01  0.1530194E+01  0.1666019E+01  0.1344617E+01
  0.1357000E+02  0.1512910E+01  0.1528473E+01  0.1664712E+01  0.1345544E+01
  0.1358000E+02  0.1512555E+01  0.1526802E+01  0.1664032E+01  0.1346831E+01
  0.1359000E+02  0.1512539E+01  0.1525193E+01  0.1663974E+01  0.1348449E+01
  0.1360000E+02  0.1512834E+01  0.1523659E+01  0.1664496E+01  0.1350348E+01
  0.1361000E+02  0.1513404E+01  0.1522226E+01  0.1665527E+01  0.1352459E+01
  0.1362000E+02  0.1514200E+01  0.1520928E+01  0.1666975E+01  0.1354697E+01
  0.1363000E+02  0.1515170E+01  0.1519809E+01  0.1668736E+01  0.1356965E+01
  0.1364000E+02  0.1516261E+01  0.1518919E+01  0.1670706E+01  0.1359159E+01
  0.1365000E+02  0.1517423E+01  0.1518306E+01  0.1672788E+01  0.1361176E+01
  0.1366000E+02  0.1518613E+01  0.1518016E+01  0.1674902E+01  0.1362922E+01
  0.1367000E+02  0.1519796E+01  0.1518081E+01  0.1676986E+01  0.1364320E+01
  0.1368000E+02  0.1520943E+01  0.1518517E+01  0.1678999E+01  0.1365314E+01
  0.1369000E+02  0.1522039E+01  0.1519319E+01  0.1680922E+01  0.1365877E+01
  0.1370000E+02  0.1523076E+01  0.1520460E+01  0.1682752E+01  0.1366015E+01
  0.1371000E+02  0.1524052E+01  0.1521891E+01  0.1684502E+01  0.1365765E+01
  0.1372000E+02  0.1524977E+01  0.1523547E+01  0.1686191E+01  0.1365192E+01
  0.1373000E+02  0.1525861E+01  0.1525356E+01  0.1687844E+01  0.1364383E+01
  0.1374000E+02  0.1526720E+01  0.1527239E+01  0.1689481E+01  0.1363440E+01
  0.1375000E+02  0.1527569E+01  0.1529125E+01  0.1691117E+01  0.1362467E+01
  0.1376000E+02  0.1528423E+01  0.1530952E+01  0.1692756E+01  0.1361560E+01
  0.1377000E+02  0.1529289E+01  0.1532675E+01  0.1694393E+01  0.1360799E+01
  0.1378000E+02  0.1530170E+01  0.1534265E+01  0.1696010E+01  0.1360235E+01
  0.1379000E+02  0.1531059E+01  0.1535708E+01  0.1697579E+01  0.1359890E+01
  0.1380000E+02  0.1531941E+01  0.1537003E+01  0.1699068E+01  0.1359751E+01
  0.1381000E+02  0.1532789E+01  0.1538154E+01  0.1700436E+01  0.1359776E+01
  0.1382000E+02  0.1533569E+01  0.1539164E+01  0.1701647E+01  0.1359896E+01
  0.1383000E+02  0.1534239E+01  0.1540031E+01  0.1702663E+01  0.1360023E+01
  0.1384000E+02  0.1534752E+01  0.1540741E+01  0.1703458E+01  0.1360059E+01
  0.1385000E+02  0.1535058E+01  0.1541262E+01  0.1704009E+01  0.1359904E+01
  0.1386000E+02  0.1535108E+01  0.1541551E+01  0.1704308E+01  0.1359465E+01
  0.1387000E+02  0.1534855E+01  0.1541549E+01  0.1704354E+01  0.1358662E+01
  0.1388000E+02  0.1534262E+01  0.1541190E+01  0.1704158E+01  0.1357437E+01
  0.1389000E+02  0.1533300E+01  0.1540408E+01  0.1703738E+01  0.1355753E+01
  0.1390000E+02  0.1531955E+01  0.1539141E+01  0.1703122E+01  0.1353601E+01
  0.1391000E+02  0.1530228E+01  0.1537347E+01  0.1702339E+01  0.1350997E+01
  0.1392000E+02  0.1528138E+01  0.1535005E+01  0.1701428E+01  0.1347982E+01
  0.1393000E+02  0.1525725E+01  0.1532128E+01  0.1700427E+01  0.1344621E+01
  0.1394000E+02  0.1523048E+01  0.1528765E+01  0.1699381E+01  0.1340998E+01
  0.1395000E+02  0.1520183E+01  0.1525002E+01  0.1698338E+01  0.1337209E+01
  0.1396000E+02  0.1517227E+01  0.1520965E+01  0.1697352E+01  0.1333365E+01
  0.1397000E+02  0.1514290E+01  0.1516816E+01  0.1696479E+01  0.1329575E+01
  0.1398000E+02  0.1511491E+01  0.1512743E+01  0.1695778E+01  0.1325952E+01
  0.1399000E+02  0.1508955E+01  0.1508956E+01  0.1695309E+01  0.1322599E+01
  0.1400000E+02  0.1506805E+01  0.1505673E+01  0.1695130E+01  0.1319611E+01
  0.1401000E+02  0.1505156E+01  0.1503109E+01  0.1695292E+01  0.1317067E+01
  0.1402000E+02  0.1504109E+01  0.1501463E+01  0.1695835E+01  0.1315030E+01
  0.1403000E+02  0.1503746E+01  0.1500908E+01  0.1696784E+01  0.1313545E+01
  0.1404000E+02  0.1504122E+01  0.1501576E+01  0.1698149E+01  0.1312639E+01
  0.1405000E+02  0.1505266E+01  0.1503554E+01  0.1699921E+01  0.1312322E+01
  0.1406000E+02  0.1507179E+01  0.1506873E+01  0.1702075E+01  0.1312589E+01
  0.1407000E+02  0.1509834E+01  0.1511507E+01  0.1704572E+01  0.1313422E+01
  0.1408000E+02  0.1513178E+01  0.1517375E+01  0.1707367E+01  0.1314792E+01
  0.1409000E+02  0.1517138E+01  0.1524341E+01  0.1710409E+01  0.1316664E+01
  0.1410000E+02  0.1521625E+01  0.1532225E+01  0.1713653E+01  0.1318997E+01
  0.1411000E+02  0.1526541E+01  0.1540809E+01  0.1717064E+01  0.1321750E+01
  0.1412000E+02  0.1531785E+01  0.1549856E+01  0.1720620E+01  0.1324879E+01
  0.1413000E+02  0.1537257E+01  0.1559115E+01  0.1724314E+01  0.1328342E+01
  0.1414000E+02  0.1542865E+01  0.1568341E+01  0.1728157E+01  0.1332097E+01
  0.1415000E+02  0.1548529E+01  0.1577309E+01  0.1732177E+01  0.1336100E+01
  0.1416000E+02  0.1554178E+01  0.1585821E+01  0.1736409E+01  0.1340305E+01
  0.1417000E+02  0.1559759E+01  0.1593716E+01  0.1740897E+01  0.1344664E+01
  0.1418000E+02  0.1565229E+01  0.1600880E+01  0.1745685E+01  0.1349123E+01
  0.1419000E+02  0.1570558E+01  0.1607244E+01  0.1750808E+01  0.1353622E+01
  0.1420000E+02  0.1575725E+01  0.1612785E+01  0.1756291E+01  0.1358100E+01
  0.1421000E+02  0.1580718E+01  0.1617522E+01  0.1762142E+01  0.1362491E+01
  0.1422000E+02  0.1585530E+01  0.1621510E+01  0.1768347E+01  0.1366734E+01
  0.1423000E+02  0.1590158E+01  0.1624829E+01  0.1774872E+01  0.1370773E+01
  0.1424000E+02  0.1594604E+01  0.1627584E+01  0.1781661E+01  0.1374565E+01
  0.1425000E+02  0.1598871E+01  0.1629886E+01  0.1788642E+01  0.1378084E+01
  0.1426000E+02  0.1602967E+01  0.1631852E+01  0.1795727E+01  0.1381322E+01
  0.1427000E+02  0.1606905E+01  0.1633600E+01  0.1802820E+01  0.1384295E+01
  0.1428000E+02  0.1610700E+01  0.1635238E+01  0.1809822E+01  0.1387039E+01
  0.1429000E+02  0.1614373E+01  0.1636869E+01  0.1816641E+01  0.1389609E+01
  0.1430000E+02  0.1617951E+01  0.1638585E+01  0.1823195E+01  0.1392073E+01
  0.1431000E+02  0.1621464E+01  0.1640469E+01  0.1829418E+01  0.1394504E+01
  0.1432000E+02  0.1624946E+01  0.1642595E+01  0.1835265E+01  0.1396978E+01
  0.1433000E+02  0.1628434E+01  0.1645030E+01  0.1840713E+01  0.1399559E+01
  0.1434000E+02  0.1631964E+01  0.1647828E+01  0.1845762E+01  0.1402303E+01
  0.1435000E+02  0.1635573E+01  0.1651037E+01  0.1850433E+01  0.1405250E+01
  0.1436000E+02  0.1639294E+01  0.1654693E+01  0.1854764E+01  0.1408425E+01
  0.1437000E+02  0.1643157E+01  0.1658823E+01  0.1858808E+01  0.1411840E+01
  0.1438000E+02  0.1647187E+01  0.1663441E+01  0.1862622E+01  0.1415499E+01
  0.1439000E+02  0.1651407E+01  0.1668551E+01  0.1866264E+01  0.1419405E+01
  0.1440000E+02  0.1655832E+01  0.1674145E+01  0.1869789E+01  0.1423561E+01
  0.1441000E+02  0.1660476E+01  0.1680209E+01  0.1873239E+01  0.1427980E+01
  0.1442000E+02  0.1665348E+01  0.1686721E+01  0.1876640E+01  0.1432684E+01
  0.1443000E+02  0.1670453E+01  0.1693654E+01  0.1880004E+01  0.1437702E+01
  0.1444000E+02  0.1675790E+01  0.1700976E+01  0.1883325E+01  0.1443068E+01
  0.1445000E+02  0.1681351E+01  0.1708654E+01  0.1886582E+01  0.1448816E+01
  0.1446000E+02  0.1687120E+01  0.1716648E+01  0.1889744E+01  0.1454969E+01
  0.1447000E+02  0.1693071E+01  0.1724909E+01  0.1892772E+01  0.1461532E+01
  0.1448000E+02  0.1699162E+01  0.1733376E+01  0.1895628E+01  0.1468482E+01
  0.1449000E+02  0.1705338E+01  0.1741973E+01  0.1898279E+01  0.1475764E+01
  0.1450000E+02  0.1711529E+01  0.1750602E+01  0.1900699E+01  0.1483287E+01
  0.1451000E+02  0.1717650E+01  0.1759148E+01  0.1902879E+01  0.1490925E+01
  0.1452000E+02  0.1723605E+01  0.1767471E+01  0.1904820E+01  0.1498524E+01
  0.1453000E+02  0.1729290E+01  0.1775420E+01  0.1906537E+01  0.1505913E+01
  0.1454000E+02  0.1734601E+01  0.1782832E+01  0.1908060E+01  0.1512911E+01
  0.1455000E+02  0.1739440E+01  0.1789547E+01  0.1909424E+01  0.1519349E+01
  0.1456000E+02  0.1743722E+01  0.1795415E+01  0.1910670E+01  0.1525081E+01
